rho7.8   80Fe   N=  80  V[A^3]=  951.1055 rho[g/cc]=  7.8000 T[K]=   5000  P[GPa]=    23.309  0.234 E[Ha]= -18.57677200  0.01211000  t=  7.42  4.45  
rho7.9   80Fe   N=  80  V[A^3]=  939.0662 rho[g/cc]=  7.9000 T[K]=   5000  P[GPa]=    25.029  0.142 E[Ha]= -18.65237800  0.00682900  t=  6.90  4.14  
rho8.0   80Fe   N=  80  V[A^3]=  927.3279 rho[g/cc]=  8.0000 T[K]=   5000  P[GPa]=    27.715  0.233 E[Ha]= -18.66413100  0.01230000  t=  6.52  3.91  
rho8.2   80Fe   N=  80  V[A^3]=  904.7101 rho[g/cc]=  8.2000 T[K]=   5000  P[GPa]=    33.092  0.231 E[Ha]= -18.68693900  0.01233300  t=  4.24  2.54  
rho8.3   80Fe   N=  80  V[A^3]=  893.8100 rho[g/cc]=  8.3000 T[K]=   5000  P[GPa]=    35.370  0.174 E[Ha]= -18.73176900  0.00969900  t=  4.87  2.92  
rho8.4   80Fe   N=  80  V[A^3]=  883.1694 rho[g/cc]=  8.4000 T[K]=   5000  P[GPa]=    38.369  0.260 E[Ha]= -18.74000100  0.01330600  t=  4.45  2.67  
rho8.5   80Fe   N=  80  V[A^3]=  872.7792 rho[g/cc]=  8.5000 T[K]=   5000  P[GPa]=    41.086  0.146 E[Ha]= -18.76153900  0.00891700  t=  6.70  4.02  
rho8.7   80Fe   N=  80  V[A^3]=  852.7153 rho[g/cc]=  8.7000 T[K]=   5000  P[GPa]=    48.262  0.250 E[Ha]= -18.70177300  0.00988000  t=  4.67  2.80  
rho8.8   80Fe   N=  80  V[A^3]=  843.0253 rho[g/cc]=  8.8000 T[K]=   5000  P[GPa]=    51.295  0.249 E[Ha]= -18.70903400  0.01585300  t=  6.24  3.74  
rho9.0   80Fe   N=  80  V[A^3]=  824.2914 rho[g/cc]=  9.0000 T[K]=   5000  P[GPa]=    58.473  0.250 E[Ha]= -18.65579900  0.01522600  t=  7.39  4.44  
rho9.15  80Fe   N=  80  V[A^3]=  810.7785 rho[g/cc]=  9.1500 T[K]=   5000  P[GPa]=    63.942  0.264 E[Ha]= -18.60993200  0.01720400  t=  4.64  2.79  
rho9.3   80Fe   N=  80  V[A^3]=  797.7014 rho[g/cc]=  9.3000 T[K]=   5000  P[GPa]=    69.822  0.228 E[Ha]= -18.56262300  0.01206700  t=  7.48  4.49  
rho9.4   80Fe   N=  80  V[A^3]=  789.2152 rho[g/cc]=  9.4000 T[K]=   5000  P[GPa]=    74.537  0.279 E[Ha]= -18.48153600  0.01561600  t=  5.93  3.56  
rho9.5   80Fe   N=  80  V[A^3]=  780.9077 rho[g/cc]=  9.5000 T[K]=   5000  P[GPa]=    78.453  0.217 E[Ha]= -18.43570600  0.01275500  t=  4.83  2.90  
rho9.9   80Fe   N=  80  V[A^3]=  749.3558 rho[g/cc]=  9.9000 T[K]=   5000  P[GPa]=    97.132  0.311 E[Ha]= -18.13799100  0.01987300  t=  6.51  3.90  
rho10.0  80Fe   N=  80  V[A^3]=  741.8623 rho[g/cc]= 10.0000 T[K]=   5000  P[GPa]=   100.950  0.302 E[Ha]= -18.13108300  0.01857000  t=  5.93  3.56  
rho10.5  80Fe   N=  80  V[A^3]=  706.5355 rho[g/cc]= 10.5000 T[K]=   5000  P[GPa]=   126.705  0.731 E[Ha]= -17.66480000  0.05063900  t=  1.07  0.64  
rho10.9  80Fe   N=  80  V[A^3]=  680.6076 rho[g/cc]= 10.9000 T[K]=   5000  P[GPa]=   149.987  0.738 E[Ha]= -17.18041100  0.04691600  t=  0.35  0.21  
